0.88749
0.87671
0.88879
0.88288
0.89846
0.86947
0.88907
0.91688
0.98808
0.88689
0.90115
0.91597
0.87202
0.91249
0.90505
0.91148
0.93111
0.97775
0.97854
0.96559
1.0783
1.0834
1.2328
1.1629
1.2159
1.2002
1.1269
1.187
1.2847
1.2492
1.1794
1.1567
1.1313
1.1433
1.0536
1.0482
1.1241
1.0098
1.0209
1.0351
1.0344
1.0315
0.99967
0.93405
0.92511
0.91145
0.87419
0.88276
0.88837
0.87236
0.8639
0.8026
