0,0,10793493,0,0,10793493
0,0,16612370,0,0,16612370
0,0,12022862,0,0,12022862
0,0,14810306,0,0,14810306
0,0,14595599,0,0,14595599
0,0,17842885,0,0,17842885
0,0,12351111,0,0,12351111
0,0,16836809,0,0,16836809
0,0,14723186,0,0,14723186
0,0,14585295,0,0,14585295
0,0,12978615,0,0,12978615
0,0,738869,0,0,738869
0,0,476696,0,0,476696
0,0,1067105,0,0,1067105
0,0,581495,0,0,581495
0,0,1580082,0,0,1580082
0,0,1219555,0,0,1219555
0,0,1033065,0,0,1033065
0,0,1002262,0,0,1002262
0,0,1157875,0,0,1157875
0,0,1117146,0,0,1117146
0,0,990034,0,0,990034
0,0,860045,0,0,860045
0,0,7932181,0,0,7932181
0,0,3235392,0,0,3235392
0,0,10766572,0,0,10766572
0,0,4406469,0,0,4406469
0,0,7686486,0,0,7686486
0,0,12893225,0,0,12893225
0,0,12488969,0,0,12488969
0,0,9174778,0,0,9174778
0,0,10961601,0,0,10961601
0,0,10487593,0,0,10487593
0,0,8729040,0,0,8729040
0,0,8004563,0,0,8004563
0,0,9102660,0,0,9102660
0,0,16927913,0,0,16927913
0,0,12445837,0,0,12445837
0,0,8431719,0,0,8431719
0,0,9246266,0,0,9246266
0,0,10283950,0,0,10283950
0,0,10305818,0,0,10305818
0,0,8108555,0,0,8108555
0,0,8792427,0,0,8792427
0,0,9808906,0,0,9808906
0,0,9070330,0,0,9070330
0,0,9678615,0,0,9678615
0,0,0,0,766354,766354
0,0,0,0,422297,422297
0,0,0,0,1173137,1173137
0,0,0,0,595605,595605
0,0,0,0,1601741,1601741
0,0,0,0,3080478,3080478
0,0,0,0,7463966,7463966
0,0,0,0,6711217,6711217
0,0,0,0,8224684,8224684
0,0,0,0,5695994,5695994
0,0,0,0,3598061,3598061
0,0,0,0,1739426,1739426
248043,279295,123634,55421,12519,718912
1191855,1268513,549566,257075,125442,3392451
522090,522166,193444,88928,47977,1374605
960946,910233,342537,143806,42914,2400436
502306,522635,209605,94984,55998,1385528
