112.0635648,338.3880192,406.505088,112.7960064,364.0234752,742.6957824,530.2877184,747.090432,25.04950272,1919.729434,7603.47625,5750.399002,1994.438477,554.4582912,222.6622464,843.7727232,29.59064064,820.334592,999.0503424,1357.946726,1151.398195,502.4549376,279.7926912,2387.027174,277.5953664,211.6756224,245.367936,1388.709274,39.69833472,101.8093824,142.0936704,244.6354944,356.6990592,1036.404864,1390.906598,541.2743424,7346.389248,558.1204992,1151.398195,317.8796544,54.42041088,475.3545984,675.3111552,376.4749824,229.2542208,948.511872,388.194048,1493.448422,1897.023744,649.6756992,1613.568845,175.0535424,378.6723072,1147.003546,402.1104384,118.6555392,4358.02752,1621.625702,370.6154496,3593.35849,269.5385088,1376.990208,1051.786138,640.8864,1265.659085,1149.20087,5917.395686,1306.675814,928.0035072,360.288023,453.3813504,533.2174848,487.8061056,2428.776346,453.381,80.569,69.362,1059.111,455.579,391.151,350.131,1519.922
153.0802944,208.745856,353.7692928,166.2642432,371.3478912,407.2375296,5102.188186,1847.950157,20.8745856,668.7191808,2654.368358,1244.418278,1026.150682,741.9633408,436.5351936,391.856256,27.39331584,567.64224,156.7425024,1127.227622,1763.719373,1745.408333,1929.251174,990.2610432,282.7224576,447.5218176,1912.405018,3017.659392,67.67760384,247.5652608,138.4314624,204.3512064,2190.000384,348.6422016,1075.95671,210.9431808,1362.341376,570.5720064,2012.017075,307.625472,80.568576,685.5653376,2012.017075,145.7558784,182.3779584,697.2844032,755.8797312,764.6690304,1368.93335,7410.111667,912.6222336,1518.351437,3288.662784,1764.451814,1201.936666,87.1605504,553.7258496,616.7158272,2942.950349,440.1974016,235.1137536,306.8930304,431.4081024,370.6154496,1937.308032,5554.837094,398.4482304,3577.244774,953.6389632,325.2040704,509.046912,1722.702643,1920.461875,268.8060672,1365.271,89.358,170.659,410.9,418.224,2447.99,317.169,1816.581
2140.194355,509.046912,277.5953664,138.4314624,1984.916736,635.0268672,396.9833472,872.3379456,19.62943488,677.50848,5979.653222,6167.158272,420.4214784,1165.314586,725.117184,1341.833011,30.24983808,1541.789568,1296.421632,661.3947648,1144.073779,3200.769792,820.334592,640.8864,958.7660544,361.0937088,320.8094208,670.184064,2078.669261,153.812736,132.5719296,160.4047104,1231.23433,591.0803712,496.5954048,1336.70592,1028.348006,1987.114061,908.227584,286.3846656,71.0468352,565.4449152,1806.933427,1357.946726,285.652224,321.5418624,517.1037696,941.9198976,1147.735987,1900.685952,397.7157888,824.7292416,4286.980685,3727.395302,2278.625818,68.8495104,819.6021504,367.6856832,1857.471898,279.0602496,230.719104,3581.639424,1537.394918,332.5284864,555.9231744,1764.451814,199.2241152,807.1506432,753.6824064,2156.30807,4544.800128,1364.538701,3320.890214,504.6522624,410.167,524.428,555.923,309.09,419.689,1469.38,331.819,432.171
407.2375296,229.2542208,617.4482688,119.3879808,1037.869747,273.2007168,338.3880192,1030.545331,22.85217792,1922.6592,806.4182016,1555.705958,935.3279232,938.2576896,253.4247936,658.4649984,46.80301824,2122.615757,194.8294656,440.1974016,1558.635725,793.2342528,636.4917504,1044.461722,498.060288,273.2007168,2135.799706,2775.953664,3356.047411,423.3512448,172.123776,722.9198592,3343.595904,886.9867776,369.1505664,310.5552384,2905.595827,892.1138688,1642.866509,1376.257766,459.9733248,393.3211392,832.7860992,765.401472,202.1538816,556.655616,472.424832,1324.986854,2356.997069,2811.843302,1828.174234,219.73248,5807.529446,3246.913613,1424.598912,132.5719296,1935.110707,960.2309376,1082.548685,227.7893376,534.682368,1229.769446,918.4817664,205.083648,2211.24119,673.846272,315.6823296,2660.960333,574.2342144,328.1338368,2481.512141,843.0402816,7139.108275,3848.980608,400.646,293.709,824.729,273.201,385.997,581.599,293.729,773.512
3187.585843,235.8461952,775.6556544,105.4715904,2023.736141,173.5886592,1690.475213,533.2174848,79.68964608,507.5820288,1354.284518,2833.81655,481.2141312,1817.18761,291.5117568,396.2509056,43.87325184,1902.150835,130.3746048,312.7525632,2443.425178,374.2776576,549.3312,1800.341453,678.2409216,424.816128,3030.110899,944.849664,410.8997376,202.8863232,698.7492864,6419.118182,819.6021504,517.8362112,3533.298278,292.2441984,2482.977024,785.9098368,553.7258496,456.3111168,229.9866624,217.5351552,561.0502656,1751.267866,942.6523392,743.428224,2880.692813,7128.121651,1778.368205,1076.689152,1930.716058,145.7558784,837.1807488,691.4248704,514.9064448,193.3645824,2395.816474,1645.796275,631.3646592,3892.194662,336.923136,2274.231168,734.6389248,173.5886592,1044.461722,364.0234752,216.070272,507.5820288,877.4650368,577.8964224,1546.916659,1032.742656,4486.937242,711.2007936,2310.121,161.137,208.013,1353.552,1233.432,1048.929,200.703,386.756
742.6957824,186.772608,1901.418394,314.949888,1772.508672,163.3344768,752.9499648,1015.896499,70.90034688,497.3278464,1987.114061,1513.956787,325.2040704,3055.013914,4132.435507,331.7960448,145.3164134,4122.913766,496.5954048,368.4181248,3862.164557,274.6656,2518.134221,2206.846541,635.7593088,914.8195584,1357.946726,1027.615565,232.1839872,2022.271258,2931.963725,1495.645747,1144.806221,1515.42167,4402.706458,3140.709581,787.37472,575.6990976,2660.227891,4255.485696,1037.137306,408.7024128,385.9967232,1433.388211,510.5117952,3662.208,1053.251021,1238.558746,1602.582221,3282.07081,648.9432576,134.0368128,503.1873792,517.8362112,557.3880576,927.2710656,1244.418278,1442.17751,874.5352704,1154.327962,399.9131136,810.0804096,940.4550144,505.384704,2212.706074,336.923136,151.6154112,364.0234752,571.304448,305.4281472,1628.217677,953.6389632,3278.408602,392.5886976,1579.877,144.291,350.107,1683.151,1396.034,794.754,259.302,302.519
1038.602189,1297.154074,1015.896499,608.6589696,810.0804096,275.3980416,799.0937856,2236.876646,39.69833472,1680.22103,5962.074624,924.3412992,301.0334976,2507.147597,1055.448346,657.0001152,927.2710656,969.0202368,2859.452006,4819.465728,1142.608896,238.04352,7018.987853,1500.772838,594.7425792,495.8629632,771.2610048,3223.475482,174.3211008,863.5486464,700.9466112,632.0971008,488.5385472,1847.217715,3375.090893,893.578752,771.2610048,1216.585498,1806.933427,1070.097178,3895.124429,1442.17751,279.7926912,448.9867008,2247.86327,1391.63904,2108.699366,719.2576512,1675.826381,881.8596864,424.0836864,244.6354944,453.3813504,1077.421594,1012.234291,709.0034688,2313.783014,4212.271642,3956.649523,1717.575552,477.5519232,443.8596096,724.3847424,294.4415232,2096.247859,304.6957056,229.9866624,1298.618957,2449.28471,3076.25472,755.1472896,3902.448845,6961.857408,290.7793152,2031.793,1092.803,183.11,674.579,632.83,566.217,355.991,1091.414
2614.816512,2090.388326,767.5987968,1162.384819,497.3278464,300.301056,689.9599872,1365.271142,58.30235136,713.3981184,1016.628941,1423.86647,522.2308608,859.1539968,2525.458637,319.3445376,208.745856,545.668992,1190.950042,2656.565683,915.552,511.2442368,1226.83968,1370.398234,536.1472512,643.8161664,591.8128128,2211.24119,639.4215168,563.980032,1099.394842,750.75264,644.548608,525.1606272,3563.328384,3404.388557,4960.826957,1333.776154,1650.190925,792.5018112,984.4015104,1931.448499,245.367936,323.0067456,830.5887744,1019.558707,1179.963418,511.2442368,1727.829734,1095.000192,432.8729856,371.3478912,410.167296,8605.456358,536.1472512,597.6723456,1138.946688,1232.699213,3413.910298,418.9565952,440.9298432,3430.756454,415.2943872,5816.318746,2093.318093,481.2141312,278.327808,1197.542016,1336.70592,973.4148864,1397.498573,848.1673728,1817.920051,565.4449152,1098.662,461.438,127.445,2836.014,474.622,556.694,213.155,451.948
876.0001536,629.899776,412.3646208,7038.031334,373.545216,350.8395264,344.247552,642.3512832,2904.863386,643.8161664,595.4750208,938.9901312,471.6923904,3541.355136,683.3680128,281.990016,560.317824,394.7860224,600.602112,1163.849702,552.993408,532.4850432,1196.809574,842.30784,351.571968,351.571968,2750.318208,1752.000307,1580.608973,1001.980109,806.4182016,3493.01399,3318.69289,541.2743424,1429.726003,1453.896576,2855.057357,1368.200909,1311.070464,969.7526784,4702.275072,381.6020736,290.0468736,517.8362112,360.3612672,2248.595712,731.7091584,3205.164442,651.873024,718.5252096,332.5284864,962.4282624,462.1706496,3969.833472,500.2576128,208.0134144,2611.154304,1738.816358,2250.793037,1125.030298,629.1673344,10243.92822,298.8361728,4891.977446,891.3814272,1946.829773,2291.809766,7955.048218,5681.549491,1623.090586,529.5552768,1625.28791,974.147328,290.7793152,564.712,356.699,400.646,4321.405,368.418,1573.394,172.136,1604.159
616.7158272,3101.157734,648.210816,5034.803558,564.7124736,499.5251712,5010.632986,491.4683136,946.3145472,808.6155264,467.2977408,738.3011328,1347.692544,1366.003584,1054.715904,1570.35479,1686.813005,2529.120845,1640.669184,1052.518579,566.9097984,726.5820672,3129.722957,585.2208384,312.0201216,400.6455552,5135.148058,1415.809613,458.5084416,2704.906829,499.5251712,884.0570112,683.3680128,1613.568845,754.414848,935.3279232,2113.094016,5655.181594,818.1372672,2621.408486,1201.936666,284.1873408,245.367936,3884.870246,324.4716288,971.9500032,503.1873792,2903.398502,495.8629632,481.9465728,618.1807104,2139.461914,3651.953818,1208.52864,1863.33143,391.856256,1940.237798,2876.298163,5763.58295,370.6154496,313.4850048,1703.659162,489.2709888,4170.52247,670.184064,879.6623616,1850.147482,2457.341568,1075.95671,2521.063987,1455.361459,1332.31127,3055.746355,257.8194432,358.896,656.268,295.906,1713.181,323.007,881.921,141.371,489.305
