0.50891,0.50886,0.50881,0.50876,0.50871,0.50866,0.50861,0.50856,0.50851,0.50846,0.50841,0.5085,0.50859,0.50868,0.50877,0.50886,0.50894,0.50903,0.50912,0.50921,0.5093,0.50925,0.5092,0.50915,0.5091,0.50905,0.509,0.50895,0.5089,0.50885,0.5088,0.50877,0.50873,0.50869,0.50866,0.50862,0.50858,0.50854,0.50851,0.50847,0.50843,0.50848,0.50853,0.50857,0.50862,0.50867,0.50872,0.50876,0.50881,0.50886,0.50891
0.14885,0.14887,0.14889,0.14891,0.14893,0.14895,0.14897,0.14898,0.149,0.14902,0.14904,0.14901,0.14898,0.14896,0.14893,0.1489,0.14887,0.14884,0.14882,0.14879,0.14876,0.14881,0.14885,0.1489,0.14894,0.14899,0.14903,0.14908,0.14912,0.14917,0.14921,0.14922,0.14922,0.14922,0.14922,0.14923,0.14923,0.14923,0.14924,0.14924,0.14924,0.14919,0.14914,0.14909,0.14903,0.14898,0.14893,0.14888,0.14883,0.14877,0.14872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24173,0.24172,0.2417,0.24169,0.24167,0.24166,0.24164,0.24163,0.24162,0.2416,0.24159,0.2416,0.24162,0.24163,0.24165,0.24166,0.24168,0.24169,0.24171,0.24172,0.24174,0.24175,0.24177,0.24178,0.2418,0.24181,0.24183,0.24184,0.24186,0.24188,0.24189,0.2419,0.24191,0.24192,0.24193,0.24194,0.24195,0.24196,0.24197,0.24198,0.24199,0.24196,0.24193,0.24189,0.24186,0.24183,0.2418,0.24177,0.24174,0.2417,0.24167
0.10051,0.10055,0.1006,0.10064,0.10069,0.10074,0.10078,0.10083,0.10087,0.10092,0.10096,0.10089,0.10081,0.10074,0.10066,0.10058,0.10051,0.10043,0.10036,0.10028,0.10021,0.1002,0.10018,0.10017,0.10016,0.10015,0.10014,0.10013,0.10012,0.1001,0.10009,0.10012,0.10014,0.10017,0.10019,0.10021,0.10024,0.10026,0.10029,0.10031,0.10034,0.10037,0.10041,0.10045,0.10048,0.10052,0.10055,0.10059,0.10063,0.10066,0.1007
