1,0.54828,0.35457,0.37481,0.36629,0.26936,0.21059,0.32318,0.095514,0.046173,0.19937,-0.0031036,0.064405,0.23363,0.25953,0.36857,0.37638,0.17477,0.15859,0.045509,0.054845,0.05038,0.045671,0.046446,0.12298,0.032602,0.10871,0.035402,0.12823,0.1512,0.11776,0.063468,-0.077295,0.078337,0.15989,0.17167,0.19765,0.23516,0.19715,0.2446,0.19143,0.22628,0.21932,0.28834,0.44777,0.43975,0.42979,0.40898,0.39252,0.43299,0.41947,0.40965
0,0.8363,0.34938,0.33283,0.1567,0.16312,0.13908,0.10245,0.10157,0.22842,0.2888,0.1284,0.080012,0.093771,0.11011,0.1374,0.19717,0.19886,0.22201,0.022872,-0.063455,0.16221,-0.059707,-0.11253,-0.11516,0.078956,-0.072743,0.03459,-0.060607,-0.22299,-0.12829,-0.037363,-0.14381,-0.26497,-0.11549,-0.14081,-0.12685,-0.16504,-0.064681,-0.12819,-0.18472,-0.14369,-0.13477,-0.0677,0.18259,0.21839,0.20724,0.20247,0.23783,0.18393,0.21807,0.25116
0,0,0.8673,0.4229,0.08369,0.022488,0.030162,0.16563,-0.083493,0.089649,0.20615,0.21069,0.14212,0.15676,0.020678,0.11597,-0.0020622,-0.0070948,0.16818,0.10464,-0.0023936,0.064315,0.0018576,0.12357,-0.036987,0.038978,-0.1146,-0.05525,0.20019,-0.050143,0.038378,0.098758,-0.13779,-0.19147,-0.098702,-0.020889,-0.013716,-0.11213,-0.036219,-0.034297,-0.03135,-0.058954,-0.12538,-0.2146,-0.16367,-0.14626,-0.21036,-0.18755,-0.15016,-0.13438,-0.15464,-0.16418
0,0,0,0.75492,0.20835,0.15822,0.042619,-0.019623,0.11245,0.066143,0.13772,0.044171,0.057426,-0.17568,-0.11115,-0.0031214,0.10753,0.12408,0.085586,0.11434,0.096977,0.066422,-0.04593,0.040297,-0.054976,-0.037639,-0.070991,-0.0092356,-0.038048,-0.066797,-0.056617,-0.095303,-0.14465,-0.15781,-0.094837,0.050414,-0.088324,-0.0077318,-0.017241,-0.066597,0.037062,-0.012164,-0.033776,-0.13318,-0.082231,-0.098588,-0.041452,-0.10107,-0.094548,-0.067493,-0.088837,-0.052674
0,0,0,0,0.8893,0.49517,0.23071,0.11001,0.089412,0.067152,0.033829,0.17639,-0.0026633,-0.022073,-0.064447,-0.071195,-0.020748,0.19412,0.11134,0.097098,0.099629,0.092569,0.094791,0.015119,0.10127,0.1172,0.034169,0.038633,-0.046018,0.033726,0.065681,0.11641,0.19287,0.15548,0.16317,-0.012895,-0.022916,-0.027755,-0.13248,-0.0059444,0.012597,-0.10983,-0.072774,-0.040445,0.026845,0.034761,0.070609,0.029829,0.032561,0.037027,0.054228,0.026098
0,0,0,0,0,0.79379,0.3576,0.28342,-0.079431,0.012441,0.19616,0.12987,-0.033736,0.091061,0.18627,0.2392,0.17548,0.097835,0.11928,0.0039394,0.17727,0.039433,0.093095,0.22492,0.1739,-0.012072,0.038607,0.22772,0.19814,0.10289,0.17552,0.01595,0.28645,0.25465,0.28672,0.050536,0.20721,0.13705,0.13826,0.26509,0.2038,0.12872,0.15662,0.25152,0.21781,0.26168,0.22984,0.20534,0.21793,0.19728,0.22139,0.23086
0,0,0,0,0,0,0.86746,0.3334,0.10012,0.17206,-0.011954,0.089997,-0.0097932,0.042671,-0.059482,0.00089068,0.028633,0.071304,0.11667,-0.061454,0.052477,0.15791,-0.069179,-0.04485,-0.11826,0.057135,0.0053045,-0.020434,0.040512,0.054209,-0.042797,0.0022817,0.053753,0.022327,0.031835,-0.16316,-0.15715,0.01666,-0.13365,0.01294,0.051896,0.024938,0.174,0.01491,-0.20671,-0.22692,-0.22249,-0.23029,-0.21568,-0.20491,-0.21601,-0.23016
0,0,0,0,0,0,0,0.80849,0.45179,0.17061,0.17845,0.32817,0.18173,0.21425,0.1719,-0.018831,0.081037,0.21756,0.35286,0.27079,0.2137,0.15553,0.15298,0.18866,0.23128,0.20648,0.076368,0.029658,0.14262,-0.0082271,0.15662,0.15828,0.21758,0.27685,0.12612,0.056921,0.069141,0.20973,0.093629,0.057804,0.036272,0.057122,-0.032303,-0.023756,-0.057447,-0.075648,-0.080226,-0.089906,-0.08139,-0.040719,-0.066377,-0.097667
0,0,0,0,0,0,0,0,0.85586,0.46267,0.27233,0.12269,0.32543,0.085461,0.22679,0.20695,0.081886,0.024409,-0.05233,-0.036854,0.065986,0.17035,0.22127,-0.019018,-0.080384,-0.025503,-0.068014,-0.14567,-0.097529,-0.063725,0.018848,0.011215,-0.044275,0.049914,0.11758,-0.10835,-0.015915,0.024538,0.041943,0.078725,-0.025325,-0.017372,0.00079071,-0.089585,0.050296,0.042983,0.067145,0.09999,0.074442,0.096037,0.10548,0.07805
0,0,0,0,0,0,0,0,0,0.80984,0.13333,0.1763,0.11874,-0.007795,0.030405,0.036287,0.21563,-0.00098423,0.00024597,-0.045338,0.1671,0.059738,0.2422,0.15946,0.099695,0.21123,0.1526,0.14326,0.055653,-0.013659,0.10587,0.16891,0.059258,-0.02632,-0.031239,0.038388,-0.066548,-0.00058078,-0.06822,0.029488,0.03156,0.021392,0.040109,0.016726,0.049377,-0.0038994,0.02968,0.059711,0.053878,0.064225,0.036241,0.018166
0,0,0,0,0,0,0,0,0,0,0.80736,0.38391,0.19722,0.18389,0.17341,0.055657,-0.020346,-0.024912,-0.14388,-0.11194,-0.12971,-0.1276,-0.26303,-0.16055,-0.15553,-0.13166,-0.08738,0.030724,-0.04757,-0.086284,-0.056779,-0.053578,-0.080022,-0.084962,-0.042195,-0.15749,-0.15803,-0.061456,-0.04142,-0.12704,-0.13898,0.0091438,-0.047844,-0.10578,-0.044428,-0.029277,-0.013205,-0.0057837,-0.0078675,0.019637,-0.01929,-0.016468
0,0,0,0,0,0,0,0,0,0,0,0.76149,0.28586,0.12748,0.13144,-0.0010227,0.078944,0.048999,0.11071,0.036924,0.20301,0.1454,0.12631,0.283,0.09007,0.19743,0.15927,0.15664,0.21458,0.24938,0.2549,0.12097,0.027525,-0.03031,-0.0059518,0.11203,0.10226,0.10653,0.02508,0.012766,-0.077111,-0.21155,-0.10828,-0.10055,-0.22858,-0.21932,-0.23507,-0.21019,-0.19744,-0.17824,-0.18081,-0.22375
0,0,0,0,0,0,0,0,0,0,0,0,0.83131,0.53999,0.20942,0.068987,-0.051336,0.22172,0.20094,0.098971,0.11619,0.044026,-0.11611,-0.051038,-0.25131,-0.13421,0.013517,0.079756,0.20107,0.066424,-0.0329,0.0075405,-0.01175,-0.099138,8.0179e-006,-0.12586,-0.12789,-0.21414,-0.089411,-0.15802,0.019319,-0.056205,-0.16417,-0.18643,-0.28084,-0.26364,-0.26156,-0.24237,-0.22604,-0.24878,-0.22305,-0.23795
